word;metric
unlucky;0.38387478796519825
bob;0.6039426013993544
skin;0.41687786359646967
fat;0.69050946580505
liver;0.7479213541983148
lucky;0.5945636231208385
ignorant;0.25244147113358895
possum;0.37743270001730805
cake;0.7091903677817479
negro;0.5031396121391493
hoe;0.7590122985556094
axis;0.6704145035054788
plainly;0.22715359711627725
arrival;0.6709367019523186
prophet;0.5983452107556504
lately;0.4566059086688126
burn;0.680471216790358
coast;0.7583383378421558
navigation;0.7329422863325592
northeast;0.7871322121779918
shipwreck;0.31216569882556094
construct;0.5994578473317582
obscurity;0.2384105177157962
hero;0.765044575112973
association;0.6301570178442396
candidate;0.6806486940573121
lynch;0.6362927775013738
conclusively;0.28391767928751876
bottle;0.6052801641260406
decanter;0.297470577828371
whiskey;0.31605481077081693
please;0.5988633006941178
contending;0.4441906960545369
bristle;0.37275885619147653
steel;0.6560929949304487
sicken;0.4163553360077224
hither;0.45015236913046036
image;0.7176946559387387
remote;0.3725014626829857
completeness;0.34929786580330935
terra;0.5477924847482755
jay;0.727793486920037
ascertain;0.2878544522401261
pernicious;0.24228000543250408
duel;0.6218663054455118
mag;0.7472557730284148
lifeless;0.2929171805477898
knee;0.7906941667983756
thanks;0.6781071739830689
project;0.5860031033049671
railroad;0.562614097451802
regulate;0.37857765394471793
cradle;0.398305461518956
undisturbed;0.20750679458198187
sharpen;0.4552760331186667
intensity;0.5383530375347989
forbid;0.3662677676707556
fortnight;0.3562318594918454
devote;0.32736518791654007
suffering;0.5695741171890715
strive;0.47974295823197827
depressed;0.42885556802984043
admiral;0.5726443966845547
napoleon;0.5326189387185023
foothold;0.47304664609476543
fleet;0.6483281848685915
bay;0.8082453223654887
safety;0.5738872287443797
concession;0.5982673628034744
weaken;0.3896496584767489
probability;0.6190560139214557
hydraulic;0.2577344896027856
attraction;0.582057394814979
explain;0.6064498650794948
stare;0.6323595552228419
invariably;0.198941799131346
mane;0.8708721094229633
nay;0.6602319736277218
utterly;0.25098046081360414
afar;0.408419140525312
ton;0.8377436560774677
shot;0.4306295296869127
tower;0.6914054756241874
tin;0.7830232445590587
pretend;0.3978024823701965
opposition;0.5610312860183195
motive;0.5739459858940724
eldest;0.6997088803793626
sheet;0.6162598471681812
narrative;0.4626452522806665
perry;0.621393612284059
spirited;0.3314591190269998
sketch;0.5527392248886619
violation;0.41770905238526485
bayard;0.42232422069022457
permission;0.6550375978328355
successful;0.3719205273153587
expedition;0.6267931137171453
sandy;0.7400591052792267
elated;0.4006838352361164
security;0.6579660528936793
gay;0.7362620721904903
breed;0.7273324209783906
seaport;0.33591816824191506
especially;0.477370197292016
wharf;0.4743357664227803
vessel;0.6197828369374014
anchor;0.8089425909592433
float;0.37002238943785526
minute;0.7130001686246139
alongside;0.7368338100209693
dubious;0.4755274403731014
rid;0.8318476007648097
distinctly;0.31266194203431547
eloquence;0.16062360406976722
plead;0.5577445494143116
despair;0.4242824784534702
construction;0.3731342588857043
neither;0.5862988834737972
beginning;0.49197437903030894
psalm;0.4950222130530301
mournful;0.19515861396648557
exclude;0.16992020860501544
incompatible;0.25413325150712984
reward;0.6051505166225999
risk;0.44910761873113586
explosion;0.5951719921588163
remove;0.6753772649266258
chilling;0.432982600857802
revolutionary;0.4257914233664171
commencement;0.5086954858881584
tripoli;0.5888094736753637
tent;0.5760798673805461
fearful;0.18693549428097245
agonizing;0.2666460775615975
victory;0.5653653286397831
triumphant;0.27723192794715856
rival;0.5195049514460519
survive;0.5579851956086656
assumption;0.5419024816689725
wholly;0.3395572039241081
unsatisfactory;0.1419354823587472
deceptive;0.20787068297996372
demonstration;0.48939116702336294
consequently;0.44994156639081034
delusion;0.36875564907264935
mild;0.8819343369825101
oft;0.7516483709377869
sparkle;0.3826175410213059
depth;0.4172444922594498
mingling;0.41351339664296166
mien;0.8434900100915713
depict;0.43226733519651406
rabbi;0.40726123779309775
familiar;0.38188705963201897
arrow;0.6616601065408173
desolation;0.24536253655045592
impel;0.3339873163989878
harmless;0.3774992975500919
juicy;0.3023281012802767
pare;0.8194751131344853
residence;0.6019908813674812
situate;0.48526434392771867
utterance;0.39450483113897605
scatter;0.38412952325164135
ill;0.4855959788124262
astonish;0.2907870408226067
rapture;0.34019542608621894
gallantry;0.24172172219779844
occasion;0.4966336801583416
convince;0.4190274387920786
expediency;0.3006113343884783
baker;0.5863915021825441
baby;0.5898473487722445
threshold;0.312368097572204
mystery;0.47070417334480474
auxiliary;0.7165405095900497
raw;0.6994650905343252
agreeable;0.23084367695475075
cloth;0.4397838058043101
enlist;0.3887609086333502
moreover;0.4899088948439961
creditor;0.4035392647791749
trader;0.40136811602008887
bankruptcy;0.5537255241299213
compensation;0.5628387196123641
previous;0.6210398592471784
dealing;0.6787259743546441
incur;0.4284071216988913
hazard;0.7838890400720536
recommend;0.21644899362549205
capacity;0.48559941967237935
afterwards;0.6353743099998925
camp;0.6769046133169615
emperor;0.6925799225882969
sultan;0.5807376328336497
fiddle;0.4988562856427403
boon;0.4078016640383492
companion;0.6461339898658572
stolen;0.7064643694338902
activity;0.5287328391347224
romantic;0.592461705125216
humbly;0.2892063893754838
crop;0.6238817329353143
eight;0.6375611257403588
million;0.730143513088688
cultivate;0.32800288036858627
shrewdness;0.21320273015749175
cluster;0.7798730206420036
cedar;0.6341209845840026
space;0.6143976755654332
bower;0.44246484255129537
provocation;0.35888134207185446
encroachment;0.2631510840474709
territory;0.6490822446580492
grievance;0.29358439861828584
coalition;0.7777637026912767
intention;0.6840321452840973
ruler;0.5982014319543458
annexation;0.32621569310126125
birth;0.5561472311477714
blot;0.6783849705249375
isle;0.6582727934058379
scourge;0.3483439978353897
substantial;0.5732223219969702
forward;0.5922797261506292
sanguine;0.416456581598717
frisk;0.43792444238172334
bubble;0.6367637625897212
meaning;0.6120131220320654
snatch;0.5063215131813321
henry;0.6137284781044667
viii;0.7671878531955271
scattered;0.6525264183908868
deduce;0.3422888734488756
tomb;0.6732123123228638
vassal;0.26750245976605774
tariff;0.4630554247951675
temporary;0.6032565178562466
speedy;0.47702509678924565
manufacture;0.5077789366662417
monopoly;0.42862969659908007
forty;0.7007666545442299
revulsion;0.325117714267248
choke;0.4170048014455749
faculty;0.6411826495828801
mental;0.6297757193857224
mode;0.6416468217277085
indebted;0.32463641522488235
heed;0.4365787528614222
louis;0.6147028472161292
regret;0.3026523352934697
superior;0.8080894112471647
naturalist;0.43831640327584903
journalist;0.49582668260846535
villa;0.7031722584615844
sunrise;0.6930151577225823
breakfast;0.7413847289073614
undergo;0.3745265792432909
review;0.4505028291915173
preparatory;0.4914448531477736
march;0.730199767181173
latitude;0.7794449514125636
polar;0.5852302781914759
ice;0.7207162017108956
drunkard;0.32723143755967177
decency;0.3922967811938385
peruse;0.4027395967843727
leisure;0.6986126205292867
memorial;0.7211170621860574
interference;0.7270723737753427
enormity;0.34298834498202657
conscience;0.4642913548740921
wickedness;0.25355296446887843
senate;0.6284138167446436
loss;0.5891163963115712
incorporate;0.41587114132356107
hostile;0.39506941527942613
conflict;0.4952684721636547
subversive;0.3520383810192495
guest;0.3827584771480756
nevertheless;0.6529191899733182
scrutiny;0.2538316951751269
chambers;0.7721254233177178
speckled;0.3544628160101981
spongy;0.25228550493012525
mass;0.7181189590131762
loosely;0.4632729582761363
connect;0.5521129992312116
substance;0.6250085469198986
dine;0.5303059321287851
morrow;0.7386581488065793
deepest;0.4072069399469745
continually;0.2555174294127452
advice;0.6741597765061621
bland;0.6436657703341117
affectionate;0.22057023393859287
pulpit;0.22235428206258018
bloody;0.6820025817537577
guilt;0.3692253419540984
false;0.541347041863373
player;0.7179572812691478
music;0.5339977645171394
tune;0.8120845347135998
exquisitely;0.18388394921284182
feather;0.3806415775699965
adorn;0.36929659492184336
flight;0.5978536479291519
strip;0.5526111962663809
plumage;0.23348388840056716
sooner;0.3778614772543974
controversy;0.5095972418493351
dissatisfied;0.2089011840794379
suitor;0.40627582257164163
assail;0.385780942474783
outrage;0.17168528582090312
accidental;0.3037127539500447
banner;0.7576228755893134
hapless;0.340576036228413
lowly;0.38781786161792614
grave;0.5621636002684609
yield;0.5793829847995632
wield;0.4836219081575305
treason;0.3949706544388483
lark;0.46271129689221624
control;0.5531403725599402
functionary;0.2930434344864661
republican;0.6092347402991818
merry;0.5858586007761558
strictly;0.8454223317779437
transfer;0.7339306422018762
fortress;0.7153414807722006
instead;0.5583688685288744
contemplation;0.37800291420087007
height;0.647133742793287
spiritual;0.6690941419031974
temporal;0.6577144910909197
consultation;0.5267230691732755
belligerent;0.2908294401592758
memorable;0.3616702386285101
afternoon;0.6240057602633111
considerably;0.5859283733909263
indication;0.4535930277813867
observable;0.4375641352864297
later;0.5956873831708371
aristocratic;0.17638338151836128
foolish;0.29821258573219606
renounce;0.35891071674297303
imperfect;0.24783485578154962
boldly;0.35775767263392577
advancing;0.28966029426881285
confront;0.43307595053576736
special;0.6708220276810455
musician;0.6658649871339863
gladly;0.3802109514162837
suffrage;0.5833621810058899
burden;0.37956018973048117
greatly;0.63995566097039
agitate;0.4253080402882954
reluctance;0.27692384196909203
strangely;0.3598555336397187
variance;0.37218391245362553
treat;0.6804703837543247
proud;0.48777439293187247
obscure;0.3664360039516975
whaler;0.44017941228688884
dust;0.5346040896588888
congratulate;0.2929594135562179
smiling;0.3644663206643106
altar;0.7018681894954419
partner;0.420408213113076
gate;0.701022809922201
mountaineer;0.36196511570473905
chap;0.7276493085041486
lover;0.7381729594930551
prop;0.7404651694769865
vigor;0.65675098006451
caution;0.497402909430638
box;0.8144015492121202
fiber;0.40166464721552664
thereby;0.754351383479877
edge;0.6491431486698999
uneven;0.389370089579419
gap;0.6622361514699349
elderly;0.6495769062926037
gray;0.7182893189929971
luce;0.6257929476995844
brush;0.6406455067898565
horrid;0.323295529640523
secret;0.5434878811045964
exempt;0.6008465950834289
grievous;0.26968080992184795
deplorable;0.18511357118811703
strikingly;0.41070034731228183
forcibly;0.2314575822877412
impress;0.4276765603108672
dweller;0.2842300920541028
frailty;0.3067467667732407
uniform;0.5976057552999317
forbearance;0.2602792648208664
solemn;0.2699543954164312
agreement;0.6260196815160199
attract;0.6130761587087007
major;0.8013332217452317
prosecutor;0.36156115478742035
rely;0.4956570799376434
superintendent;0.4688714883332171
miserable;0.21469821918490742
wretch;0.3063761263828492
fund;0.7002169959196504
colonist;0.0
transplant;0.4770076969533108
hover;0.4587697242867559
mound;0.6432143563562313
weeper;0.49083273604173
pile;0.7583626087131131
tress;0.40157011252113967
willow;0.7195497798229366
stricken;0.347077958307744
breeze;0.3508045248659014
linger;0.3568401617013269
smoking;0.7439019480286032
smoke;0.6193759862091026
nostril;0.4592803036228629
quiver;0.3955596017165584
unbidden;0.2819973897444559
annuity;0.3258745818431714
deity;0.3124598041434486
nearer;0.42829126749940194
angry;0.47209125383004924
ornament;0.41525296679252166
doubly;0.241487052696273
compassion;0.24820311563961214
consecrate;0.3489873069977167
philanthropist;0.241527363648266
accordance;0.6832489532629312
wont;0.5326289712172423
bore;0.7688042998827548
peak;0.6282344493267297
score;0.6539206286414581
fort;0.7332223085350539
unfinished;0.2958862772347981
exclaim;0.21683863516772653
hurriedly;0.22165823336935636
limit;0.42942664194100166
examination;0.6706093357828814
unknown;0.46924710121029567
quantity;0.5573042259875983
loud;0.5952122791975565
drown;0.439090105603472
brace;0.8102753278066751
wander;0.40729657574018235
playground;0.5273943139680431
wall;0.7736894811924552
shut;0.7598634010723775
hamlet;0.5715669966016498
discontent;0.35813390742457846
municipal;0.5818175419469958
exception;0.557497755913074
investigation;0.5573645991588739
publicity;0.37451528548907304
liable;0.3296463884319474
responsibility;0.5361783803935561
respective;0.5019338118433265
slavery;0.49463076641354425
desirable;0.26303659500552123
leg;0.6354557826510446
brick;0.7707638397010055
ladder;0.6366376665192013
bit;0.7957904347056989
rag;0.6740914042277881
dance;0.5368576759321345
jig;0.5112054132944974
paddy;0.6504498615264803
ghost;0.7481822006063552
mist;0.7723485379710666
crush;0.5658984909108414
shroud;0.36226844967368027
weep;0.4412914498141597
fling;0.49799926988112525
grasp;0.40914073184735383
sympathize;0.3079328609503063
cruelty;0.18717305094955003
injustice;0.31931725499526087
perpetual;0.3164046166330018
warlike;0.4711270322231941
deceitful;0.19691466124539714
coward;0.4919450514734058
scare;0.47106049498131947
roman;0.6777657662591128
profound;0.3150221165081899
hale;0.8993176648484619
witchcraft;0.3020987615812325
larceny;0.3492986512264177
theft;0.6647667756928547
sift;0.5493000416587793
notion;0.7047269736594748
agency;0.7798820944866809
dialogue;0.6251156180050117
dialect;0.5196283731217879
witch;0.5733697174923651
pledge;0.41049545668934895
rum;0.612664310746677
license;0.7130908380517798
manage;0.4549674161075368
stimulus;0.38057707117295886
shady;0.4446246400943469
front;0.6667606990789396
fantastic;0.6215892913906274
logically;0.3580901896679633
atheist;0.3037475463194862
fir;0.8427921861547242
vivid;0.39833126825858034
conflagration;0.3110817433619848
consult;0.3778345461106534
cooper;0.5960372853182581
chapter;0.5507755909169433
verandah;0.3025666920335445
carriage;0.7204833551858004
tallow;0.35490650823849634
altogether;0.20003711297646323
cultivated;0.32004580825080636
mill;0.8499152873986467
pond;0.6277350679185608
vanish;0.3783448645198242
fence;0.4171151589749543
rail;0.6834377013709744
mathematician;0.35327485311514384
absolute;0.6245326958979456
unconditional;0.2282838713097982
practical;0.6718924576086288
abstract;0.6066788445966053
scientific;0.5764528966203947
theology;0.5061088038173568
alliance;0.7413536526113587
obnoxious;0.2001433415747518
archbishop;0.454651187558581
trifle;0.32816463274023927
visitor;0.6340063596556039
link;0.6034562312998106
inevitably;0.19791731384537434
deposit;0.41723234000974435
surface;0.5276751422715734
expose;0.5147795230798716
swarm;0.368085050570635
sagacity;0.35032118256776534
papist;0.2761554767328283
declaration;0.5259305455580467
sole;0.7993933633233138
inflame;0.5256333229236653
protestant;0.48468189682649576
senator;0.5674986090563243
boarder;0.36699560191118297
landlady;0.4654383927252659
port;0.7868015553564484
unable;0.6685798756893182
violent;0.5059253893239539
bitter;0.5516385043933777
liberty;0.5470763903746112
despise;0.3495854868635337
missile;0.8251406340762821
speechless;0.3629744127705757
yesterday;0.6267617402644039
carver;0.45765636057594355
abigail;0.5192817413031349
genealogy;0.40085343499263726
fable;0.41756286531045744
marry;0.5721416900431608
peter;0.5264804185535524
barton;0.678251717765171
squire;0.4634496977690971
spare;0.5260444645747674
hesitate;0.2404580158424772
scandal;0.5765187447720695
fanatical;0.3078932524713429
visionary;0.42586029278513177
repudiate;0.3107375533810823
crisis;0.5402773610561327
tribe;0.6581954660142846
unlike;0.6330255991307786
resin;0.5082799707111957
chase;0.7205432225776789
bible;0.6362295484309429
teacher;0.5441729580791114
engage;0.6097546214043541
sabbath;0.5730838939169388
ministry;0.6811215419663791
destiny;0.48944019073384065
plane;0.7316482283273049
garden;0.6327917985409555
movement;0.5825001669906925
reinforcement;0.3506813070332048
mount;0.5615269388114132
conference;0.7380483543834461
blindness;0.3719401624081663
lovingly;0.3275759494216342
dull;0.40743075486587
illustrate;0.32755739000240774
unfortunate;0.20422747593553783
occupant;0.4274397880187407
autograph;0.3296387823207535
devoid;0.38173158579870325
flourish;0.3143127214876702
collection;0.6038962694794999
vane;0.4789200605244062
track;0.5896868092090959
federal;0.5739022050768926
volley;0.6615477330070197
abuse;0.4730151948480848
dismal;0.36239264554776146
drum;0.6555125632142833
tempest;0.5383552091486689
sweeping;0.4198528873113654
warrant;0.6566263981274856
sable;0.69106593367565
rob;0.7834914959833768
shadowy;0.3761083077231782
abroad;0.6140276564944919
rare;0.4294259202943204
solution;0.5194024905332109
problem;0.6119192286086403
puzzle;0.5672704516588362
languish;0.4061906208759948
mirth;0.3334303619953024
bin;0.8732408077532096
ribald;0.35459737850478473
beverage;0.14314988363439793
reference;0.7004238286211071
conservative;0.5224861867903892
mystical;0.32819989768616914
rapidly;0.6935158190324388
interior;0.7583626816639193
compass;0.43548397562126306
architecture;0.6241737234393527
vault;0.758639987966868
nave;0.9371519723805528
dusky;0.404137372284545
chapel;0.9392890591825576
dispersion;0.3843635886220163
mahogany;0.34506383060395523
conjunction;0.8292077344307892
tail;0.8557083943899613
interpret;0.6817532500131566
bead;0.4943471730290849
rejoin;0.2915748880734339
impatient;0.36144154433568065
lessen;0.3362117582807551
failure;0.5059589872244938
instance;0.6230622398402478
parade;0.694831375529704
monastery;0.498263946697205
nineteen;0.4377841512726735
hate;0.6221002633483914
vague;0.5748357263049602
privateer;0.38317525157518845
capture;0.7291671459304885
deer;0.6504191823776379
herd;0.4030169371245156
ridicule;0.30103846686317975
faithful;0.5495803923819943
disgraced;0.3182246217130187
villain;0.5801920341468292
win;0.6492650402934146
surrounding;0.6440047716491872
contrive;0.40512386054714233
ann;0.8457311026090579
discretion;0.36377600096189155
dependence;0.4243910595581635
bell;0.7507944766886512
adult;0.5699795655259094
gin;0.7627292870936633
shop;0.6601893134687152
apparatus;0.29523021351006035
lecturer;0.520324706155989
amuse;0.40372434151729514
instruct;0.4037138070463751
martyr;0.6452946867204179
humility;0.38895293738614783
writing;0.7159315419999088
insignificant;0.17706029686654506
tailor;0.4734866087316742
subsequent;0.5544674456160561
baptize;0.31019765132632654
mansion;0.3424610025979195
responsive;0.41265445073126844
footnote;0.5029162211697098
iron;0.632545113237401
lake;0.5989062149196405
subsequently;0.6275614268903468
suitable;0.5233076868829581
economical;0.4414717923488109
elaborate;0.6471064495484646
reader;0.5348774727501956
lighter;0.36579529178508746
ruin;0.5001555512931318
multitudinous;0.2320754103286603
ample;0.33201503052080134
peep;0.4112307741665425
refresh;0.324129823581493
insulate;0.40355207075248023
lifetime;0.7573858120060989
reckless;0.2471579335985148
economy;0.6488338045031253
suffice;0.2704023389899329
digest;0.6560622151403092
intelligent;0.546265453417252
agreeably;0.43316799522329846
bleeding;0.39557780709743623
prostrate;0.5089915117799636
innovation;0.6709614264016929
grit;0.5126936280037652
pardon;0.43078480239210115
meddle;0.2778467011126585
oblige;0.6505882386375419
column;0.530198875827769
font;0.7456347124148457
dip;0.6820129678126701
consecrated;0.35369903050326834
cross;0.5161480402320531
affectionately;0.34838077733503614
olive;0.6355805681184963
infant;0.4910091060054756
remembrance;0.35598312017729994
darkened;0.37925463499442397
stagger;0.45739231995470475
funeral;0.5965030304467012
coach;0.6420630729840026
drunk;0.6150150524813699
excess;0.7289579978262819
lamentation;0.23486217669989232
household;0.721268691247054
bewildered;0.22678396107055784
convention;0.5767479954445234
consent;0.5928077175776724
embark;0.3209500297919393
traitor;0.24178765926911566
behave;0.4089212632211343
exceedingly;0.05213107030997456
hart;0.7568626003979273
combination;0.526286099878757
respectability;0.3053388495106007
baffling;0.3494341682682076
duchess;0.3792179667681996
uproar;0.2923126439930683
calmness;0.1482249074684269
ally;0.7159706020969603
suit;0.5861039759754029
fee;0.6983823235452428
simple;0.5933280719344247
expel;0.4386829275135631
statute;0.5743807897305605
incorrect;0.3754082421066649
prejudice;0.2602667155850609
promising;0.62887245504796
lament;0.4578004265872676
buccaneer;0.4249173200698156
rigging;0.38000980658260686
wreck;0.5942178057747407
admirer;0.2913375363461902
ecstasy;0.38839156206619013
wilt;0.41124887264734633
title;0.6907315578613789
monkey;0.5580885502199643
development;0.5649358425770793
harper;0.7447617140593409
ferry;0.720621751499267
tavern;0.33530161475671433
trusty;0.4378161292109552
confer;0.48255592067932157
beggar;0.49588270007419716
converse;0.37429227455204156
paces;0.5416596042363782
sickly;0.40086833011669415
burning;0.6461097701924138
smite;0.5043252973197244
prey;0.6095156885354426
orator;0.32986834299710227
hap;0.7790581274995906
pen;0.698558176282915
revive;0.3887552648370814
indicate;0.6656866285935039
dissect;0.43544870896344096
turkey;0.6025274606426557
sundry;0.3503219661393458
contact;0.8616146780288159
innumerable;0.2638740528111444
gesture;0.5108802912738014
entrap;0.4201500065774173
match;0.6936277468459046
politic;0.5265415953774581
uncontrollable;0.1307927779439476
limitation;0.38528998496601563
organize;0.598286664276443
limited;0.8825696679861464
vehicle;0.6249106345652936
splendid;0.2409915596867816
sumptuous;0.27390086078176296
luxury;0.5822392450309742
carve;0.3847711016472918
gild;0.448462361781008
ducal;0.25480478618113345
coronet;0.2801547347202517
oak;0.6816941415169422
partially;0.5678423092513801
undermine;0.41095739986446417
dwindle;0.2847390464159428
department;0.6461937478041518
deem;0.39054564136460374
indispensable;0.2099202868577433
graduate;0.6298180242156366
pupil;0.7069521382640438
shine;0.5799189246259476
brighter;0.34815015997355236
bone;0.6938594242844773
safeguard;0.41822343250775385
sober;0.47052658494553273
industrious;0.34606313279977924
community;0.5338525519106787
privilege;0.3788829548922255
corrupt;0.3943968368886488
lavish;0.4028760829975998
unpopular;0.2536554102609475
distrust;0.4242847372590887
admire;0.423352806637291
defend;0.7021271204349327
limestone;0.5652997990274438
resist;0.32287297656808156
structure;0.4705317885534598
crystalline;0.4670471775617789
determination;0.6072129020076904
champion;0.7048449984306062
click;0.7227121558917097
growl;0.4483611186617778
snap;0.39325642876473343
cat;0.7444410840946901
courteous;0.2881161354908523
hearth;0.41908591036269194
taciturn;0.16923623883741998
kindle;0.4284063734934073
reserve;0.6501764127330247
revel;0.41875990623651854
flow;0.4933401644325327
swell;0.40732010553515524
perfection;0.3200742963863774
hoard;0.5293249507404839
metal;0.6611230076863964
somewhere;0.5005367199039225
closet;0.554767743567912
nook;0.3343030677244785
decree;0.6657035004948273
pro;0.7561583261182587
meddling;0.3813711874947502
augment;0.4885869743176817
undiminished;0.31064484242554924
unmarried;0.2331977660899818
correct;0.494342807280906
secondly;0.3713700037318151
allegation;0.38655691360444283
cane;0.7133434737636717
confine;0.6288994469427059
ordeal;0.26556764380782344
lodge;0.5884185900657805
inmate;0.31055012118449626
surround;0.25880545308184244
superhuman;0.26973858260113287
impart;0.4012419721442139
estimation;0.5060038700058244
contradict;0.28896266655458974
conservatory;0.6032229235396015
gallery;0.6683946735916193
anatomy;0.6826561465133304
botany;0.5636159658904736
menagerie;0.35602633022885716
laboratory;0.4384692208871617
annually;0.726086280404595
pronounce;0.2532209083515939
eulogy;0.3130635220665862
czar;0.3595220388871106
blind;0.616611189901725
violently;0.34800680944018625
invalid;0.27463806529377544
administer;0.3299077051081659
rite;0.8443795580423508
supporter;0.5937697285441856
magnitude;0.6904559108355057
infancy;0.33784191707812844
abomination;0.3714099261567797
bachelor;0.7487172386777828
reformer;0.5316491133555376
correctness;0.3782199050429028
uniformity;0.358050945358562
block;0.7066955558792986
hereditary;0.20787056725123723
descendant;0.5614090395262055
attachment;0.3531212436808407
chiefly;0.3138109696085684
hatred;0.2850537891712359
dissenter;0.4089026556668888
loyalty;0.45059845035161067
devour;0.5257254008570084
wholesome;0.3293279836852653
sensible;0.55192201682915
plea;0.5875420973343431
abundance;0.46565286425104
allusion;0.3798018882834667
exciting;0.2518852514851768
news;0.6478447592135957
golden;0.740996741703813
rose;0.5457923752768455
baron;0.7723373174756126
seldom;0.42013331931276077
qualification;0.8011966000288693
usefulness;0.2765955706499985
glen;0.7438478398662047
glassy;0.17008234958233595
ascending;0.36527488528193236
steep;0.7436678829626219
outline;0.7685626413102544
hue;0.7621600049067453
tint;0.4633969926555914
landscape;0.5019023742287554
ideal;0.5738978732447164
casement;0.38650014153121276
heretofore;0.28172056162666054
spell;0.7037080199390571
instantly;0.21354250181115575
situation;0.6431472652080431
carelessly;0.3008961717921985
tarnish;0.28004406625870276
sneer;0.21220420529382908
sunshine;0.5077804509894656
mantle;0.4709263560717128
perish;0.3878824638354911
commandment;0.3837795466058703
rout;0.41333781250279394
den;0.9459658688347226
thief;0.6754717466036576
politics;0.36913959455672524
constable;0.5656758546905906
wand;0.7098571892328727
yore;0.431778272051211
potent;0.30737587473420286
commodore;0.5815466329278498
barney;0.6191780567213621
unwieldy;0.23748384594812313
gallant;0.3152794876231688
waver;0.37711847605873355
puritan;0.17738964572133145
propriety;0.3770910319602228
hazardous;0.2997471752547398
ensuing;0.49428854948793227
credulity;0.3018283355942006
acquaint;0.3535608893047003
usage;0.7456867080141036
thirst;0.525196038869053
essentially;0.6138098367022516
apostle;0.433127064541875
likewise;0.8153491369985876
wicked;0.5980303874503118
exquisite;0.1622950307903997
pleased;0.279222765922624
mirror;0.6936401154313258
weariness;0.34459904937915403
daily;0.5332582584622395
conscious;0.29043172926910943
original;0.6372347173508928
spontaneous;0.38839455546817814
expansion;0.5824191905830122
notwithstanding;0.19698992651821967
emanation;0.4012994187273669
shoot;0.6630193830857248
replace;0.5455486485065951
maiden;0.7818681614771663
agriculture;0.5612627778700587
landlord;0.3788055241598217
weather;0.6183501376073152
safely;0.3688109664152379
career;0.6244354394576691
gracefully;0.18306423717691858
kink;0.41742731222783314
scrape;0.34491486469637184
pretty;0.46176307925718474
connection;0.5489195571885854
canal;0.7885400836308661
suspension;0.7129666117466907
cornfield;0.3383248124258052
vineyard;0.40618690348716613
orchard;0.5569898922258563
heft;0.7211296491629948
commonly;0.6608414351310223
jersey;0.6703587113575856
training;0.6078895802654094
sloop;0.4144274865580912
regain;0.3624149487979336
monsieur;0.6164075625711459
bargain;0.3566489858262756
sale;0.42985026141831545
consummate;0.385527636523
viola;0.7077642702781238
contract;0.6151357409637914
effective;0.5457235562982872
accusation;0.35951038493594867
random;0.6421782201875043
leader;0.714094941621602
investigate;0.5504959208200605
cascade;0.4737582978389197
stamp;0.6194017815944423
bodily;0.2755247880593116
decay;0.6283592138438605
mechanical;0.6166163679515101
outward;0.5057970180469686
diffusion;0.622807558685269
liberal;0.640649929623007
faltering;0.41204393676256773
scarce;0.37652896736476615
feign;0.32379065178664274
silk;0.7763000476950234
factory;0.7691579530576131
insure;0.5063499789241839
achieve;0.5867448523216914
fierceness;0.30139740489391337
nominal;0.5484762431981092
share;0.649309798958205
double;0.561881793325208
treachery;0.21314053454008725
esteem;0.23955443772964885
hundreds;0.5909041333438146
cart;0.4237977797067486
destination;0.7096216734476363
geography;0.6186187222573462
drawing;0.6893733642113037
manual;0.6497832102336736
thirty;0.7080276924826837
eighteen;0.623797955799323
sarcastic;0.2240828067752978
irony;0.4382878482622223
interruption;0.42462038750730174
mulatto;0.31689158227145187
refusal;0.3499840109821671
peculiarity;0.3498912232419753
capricious;0.2688003764422599
accommodation;0.6642878884598917
lot;0.6131432152199189
nobleman;0.23726424685061198
excellent;0.5414736520719485
cite;0.7137021126433301
ultra;0.6602408648528775
inquire;0.3093227711391615
withstand;0.35876880847673864
balance;0.6089448778870699
elegance;0.18851273389469808
superiority;0.29308591109549553
historic;0.5874023916658224
accuracy;0.6551214722096881
imply;0.4723731608660982
goodbye;0.5961570316116318
glorious;0.25986977531406363
peer;0.7625418025263474
pencil;0.5102348624250801
nursery;0.4824264486255886
privation;0.3060624720199726
cruel;0.6549834342881574
treatment;0.5218152058279256
eradicate;0.38021476659423714
plaintive;0.37019411945385033
equanimity;0.28000538790684454
keen;0.6094815013584933
craft;0.6357949639824158
shrewd;0.18671995118634457
malignant;0.2892797315728414
commanding;0.6516327127299096
nose;0.8184722220191979
inasmuch;0.29285831045670613
holder;0.5543803996419057
scrip;0.3172087013489251
adherent;0.5042626080848777
aged;0.7032305016251641
peculiarly;0.40372968686072574
attendant;0.4407624353407777
practitioner;0.37777972399443877
profession;0.6595469359609988
forgiving;0.2888851830511752
publication;0.46136112357917136
mischievous;0.2178382580821243
untenable;0.3556104385306644
obey;0.5053195427113213
bidding;0.46233561330069617
reel;0.7228810617173328
hinder;0.47917334053076804
improvement;0.5584482055018336
unearthly;0.2170059696107501
feminine;0.4403838147007532
particularity;0.46131006560602605
endow;0.5331385939222277
animal;0.3224300065440801
stomach;0.34041052178790493
muscle;0.7047476305768114
nervous;0.49201082494183895
comparatively;0.4087894378440794
worthless;0.34754900353650514
drowsy;0.28622466636492866
dell;0.8849495197926627
disguise;0.3191205100545418
